FID RT (min),FID Signal,,MS RT (min),MS Signal
13.67249272,3.696508278,,,
13.67332605,3.698275,,,
13.67415938,3.697890722,,,
13.67499272,3.700260789,,,
13.67582605,3.703523478,,,
13.67665938,3.707993633,,,
13.67749272,3.709201522,,,
13.67832605,3.706251467,,,
13.67915938,3.701243989,,,
13.67999272,3.698441989,,,
13.68082605,3.698653789,,,
13.68165938,3.7017758,,,
13.68249272,3.701968389,,,
13.68332605,3.701614022,,,
13.68415938,3.700314767,,,
13.68499272,3.697451078,,,
13.68582605,3.695914878,,,
13.68665938,3.6949304,,,
13.68749272,3.694332456,,,
13.68832605,3.692914,,,
13.68915938,3.692057422,,,
13.68999272,3.691922333,,,
13.69082605,3.6909465,,,
13.69165938,3.688307144,,,
13.69249272,3.689171878,,,
13.69332605,3.690256756,,,
13.69415938,3.690893711,,,
13.69499272,3.688765411,,,
13.69582605,3.689015844,,,
13.69665938,3.690876222,,,
13.69749272,3.6931336,,,
13.69832605,3.693550711,,,
13.69915938,3.6918571,,,
13.69999272,3.687273133,,,
13.70082605,3.683001533,,,
13.70165938,3.680538878,,,
13.70249272,3.680681,,,
13.70332605,3.683479189,,,
13.70415938,3.685800256,,,
13.70499272,3.686491367,,,
13.70582605,3.684693467,,,
13.70665938,3.6848026,,,
13.70749272,3.687052189,,,
13.70832605,3.6890546,,,
13.70915938,3.690234344,,,
13.70999272,3.691409689,,,
13.71082605,3.692688611,,,
13.71165938,3.694333944,,,
13.71249272,3.695241178,,,
13.71332605,3.695840278,,,
13.71415938,3.692516689,,,
13.71499272,3.690053744,,,
13.71582605,3.687881311,,,
13.71665938,3.686587667,,,
13.71749272,3.683673322,,,
13.71832605,3.681465389,,,
13.71915938,3.683736211,,,
13.71999272,3.688057489,,,
13.72082605,3.692672778,,,
13.72165938,3.694253067,,,
13.72249272,3.694107422,,,
13.72332605,3.694368678,,,
13.72415938,3.695360811,,,
13.72499272,3.695828311,,,
13.72582605,3.692573733,,,
13.72665938,3.689462756,,,
13.72749272,3.688877711,,,
13.72832605,3.689011133,,,
13.72915938,3.689290811,,,
13.72999272,3.687923378,,,
13.73082605,3.687832278,,,
13.73165938,3.686074267,,,
13.73249272,3.684736944,,,
13.73332605,3.6828894,,,
13.73415938,3.682330556,,,
13.73499272,3.6801199,,,
13.73582605,3.680243211,,,
13.73665938,3.680380956,,,
13.73749272,3.682480033,,,
13.73832605,3.6832261,,,
13.73915938,3.682795922,,,
13.73999272,3.681943556,,,
13.74082605,3.680571122,,,
13.74165938,3.679671811,,,
13.74249272,3.678797389,,,
13.74332605,3.680425567,,,
13.74415938,3.681074556,,,
13.74499272,3.681060133,,,
13.74582605,3.6776125,,,
13.74665938,3.6766684,,,
13.74749272,3.676216444,,,
13.74832605,3.677202144,,,
13.74915938,3.676279711,,,
13.74999272,3.676012078,,,
13.75082605,3.676255333,,,
13.75165938,3.677354889,,,
13.75249272,3.675590267,,,
13.75332605,3.673627911,,,
13.75415938,3.673497167,,,
13.75499272,3.674899522,,,
13.75582605,3.676807422,,,
13.75665938,3.677319467,,,
13.75749272,3.676130278,,,
13.75832605,3.674742267,,,
13.75915938,3.674472444,,,
13.75999272,3.675079767,,,
13.76082605,3.672891478,,,
13.76165938,3.6681352,,,
13.76249272,3.666883889,,,
13.76332605,3.668942289,,,
13.76415938,3.671797689,,,
13.76499272,3.673825867,,,
13.76582605,3.672315,,,
13.76665938,3.671564956,,,
13.76749272,3.669667844,,,
13.76832605,3.672554956,,,
13.76915938,3.675318544,,,
13.76999272,3.677130644,,,
13.77082605,3.675308933,,,
13.77165938,3.672613278,,,
13.77249272,3.670837222,,,
13.77332605,3.671827211,,,
13.77415938,3.674567878,,,
13.77499272,3.676210989,,,
13.77582605,3.675492044,,,
13.77665938,3.673873822,,,
13.77749272,3.672649467,,,
13.77832605,3.673860333,,,
13.77915938,3.675586411,,,
13.77999272,3.677861556,,,
13.78082605,3.678159689,,,
13.78165938,3.675724489,,,
13.78249272,3.674508189,,,
13.78332605,3.674068956,,,
13.78415938,3.674591733,,,
13.78499272,3.675982756,,,
13.78582605,3.677281444,,,
13.78665938,3.677436778,,,
13.78749272,3.674993833,,,
13.78832605,3.671639833,,,
13.78915938,3.672111544,,,
13.78999272,3.6730961,,,
13.79082605,3.674700222,,,
13.79165938,3.674291711,,,
13.79249272,3.673946056,,,
13.79332605,3.673457533,,,
13.79415938,3.674312333,,,
13.79499272,3.676026867,,,
13.79582605,3.677906156,,,
13.79665938,3.676985511,,,
13.79749272,3.675826067,,,
13.79832605,3.676591578,,,
13.79915938,3.678897778,,,
13.79999272,3.6806857,,,
13.80082605,3.680001289,,,
13.80165938,3.676785044,,,
13.80249272,3.673415778,,,
13.80332605,3.673924256,,,
13.80415938,3.677347189,,,
13.80499272,3.677989033,,,
13.80582605,3.675473956,,,
13.80665938,3.672728489,,,
13.80749272,3.672532511,,,
13.80832605,3.670742422,,,
13.80915938,3.669530633,,,
13.80999272,3.668065978,,,
13.81082605,3.668386233,,,
13.81165938,3.668897878,,,
13.81249272,3.670154356,,,
13.81332605,3.672301022,,,
13.81415938,3.6747041,,,
13.81499272,3.675521144,,,
13.81582605,3.672291022,,,
13.81665938,3.667965544,,,
13.81749272,3.663735433,,,
13.81832605,3.663114533,,,
13.81915938,3.664759144,,,
13.81999272,3.6683349,,,
13.82082605,3.671608911,,,
13.82165938,3.674325022,,,
13.82249272,3.675694044,,,
13.82332605,3.674664789,,,
13.82415938,3.671389789,,,
13.82499272,3.667019689,,,
13.82582605,3.664957289,,,
13.82665938,3.664136356,,,
13.82749272,3.664657856,,,
13.82832605,3.666491633,,,
13.82915938,3.666788333,,,
13.82999272,3.667053967,,,
13.83082605,3.666708033,,,
13.83165938,3.667655344,,,
13.83249272,3.670045844,,,
13.83332605,3.670382433,,,
13.83415938,3.669325867,,,
13.83499272,3.668986978,,,
13.83582605,3.6700976,,,
13.83665938,3.671735111,,,
13.83749272,3.672196078,,,
13.83832605,3.671352189,,,
13.83915938,3.670730422,,,
13.83999272,3.670756056,,,
13.84082605,3.671825578,,,
13.84165938,3.672298722,,,
13.84249272,3.672396256,,,
13.84332605,3.673028778,,,
13.84415938,3.671120444,,,
13.84499272,3.669089378,,,
13.84582605,3.670525956,,,
13.84665938,3.673707022,,,
13.84749272,3.6752831,,,
13.84832605,3.674291089,,,
13.84915938,3.674369378,,,
13.84999272,3.677420456,,,
13.85082605,3.678569156,,,
13.85165938,3.6797832,,,
13.85249272,3.678150722,,,
13.85332605,3.676786567,,,
13.85415938,3.675855244,,,
13.85499272,3.676529956,,,
13.85582605,3.676597156,,,
13.85665938,3.678248978,,,
13.85749272,3.680619378,,,
13.85832605,3.681172922,,,
13.85915938,3.678807767,,,
13.85999272,3.6778664,,,
13.86082605,3.6796543,,,
13.86165938,3.682623267,,,
13.86249272,3.682212311,,,
13.86332605,3.680250944,,,
13.86415938,3.676825822,,,
13.86499272,3.6733709,,,
13.86582605,3.670937867,,,
13.86665938,3.672503756,,,
13.86749272,3.675224711,,,
13.86832605,3.676192989,,,
13.86915938,3.6740825,,,
13.86999272,3.672984356,,,
13.87082605,3.672374122,,,
13.87165938,3.673677222,,,
13.87249272,3.673042533,,,
13.87332605,3.672453667,,,
13.87415938,3.670722456,,,
13.87499272,3.672052144,,,
13.87582605,3.672888178,,,
13.87665938,3.672232533,,,
13.87749272,3.670925711,,,
13.87832605,3.670601078,,,
13.87915938,3.6714829,,,
13.87999272,3.669272756,,,
13.88082605,3.6691557,,,
13.88165938,3.667518767,,,
13.88249272,3.667856611,,,
13.88332605,3.666984589,,,
13.88415938,3.669097178,,,
13.88499272,3.670150744,,,
13.88582605,3.670248767,,,
13.88665938,3.6713772,,,
13.88749272,3.673997711,,,
13.88832605,3.674791111,,,
13.88915938,3.671786533,,,
13.88999272,3.666824433,,,
13.89082605,3.665867322,,,
13.89165938,3.667479644,,,
13.89249272,3.667820633,,,
13.89332605,3.665959767,,,
13.89415938,3.664314422,,,
13.89499272,3.665358467,,,
13.89582605,3.667516833,,,
13.89665938,3.666425611,,,
13.89749272,3.664333767,,,
13.89832605,3.661742378,,,
13.89915938,3.661807522,,,
13.89999272,3.661851033,,,
13.90082605,3.663068211,,,
13.90165938,3.664027922,,,
13.90249272,3.664968522,,,
13.90332605,3.663381411,,,
13.90415938,3.663095933,,,
13.90499272,3.662391956,,,
13.90582605,3.665155789,,,
13.90665938,3.666584956,,,
13.90749272,3.667968767,,,
13.90832605,3.667495956,,,
13.90915938,3.666281056,,,
13.90999272,3.666372967,,,
13.91082605,3.6645231,,,
13.91165938,3.663363767,,,
13.91249272,3.665288544,,,
13.91332605,3.667692411,,,
13.91415938,3.669019189,,,
13.91499272,3.6672201,,,
13.91582605,3.665549022,,,
13.91665938,3.665096489,,,
13.91749272,3.667604911,,,
13.91832605,3.6691949,,,
13.91915938,3.668863433,,,
13.91999272,3.6651765,,,
13.92082605,3.665707411,,,
13.92165938,3.669174611,,,
13.92249272,3.672656667,,,
13.92332605,3.673334911,,,
13.92415938,3.6705994,,,
13.92499272,3.667485622,,,
13.92582605,3.666475011,,,
13.92665938,3.668943578,,,
13.92749272,3.670209189,,,
13.92832605,3.669658689,,,
13.92915938,3.6685411,,,
13.92999272,3.670588022,,,
13.93082605,3.671870622,,,
13.93165938,3.670789133,,,
13.93249272,3.669589244,,,
13.93332605,3.670501444,,,
13.93415938,3.671914622,,,
13.93499272,3.669400778,,,
13.93582605,3.666841478,,,
13.93665938,3.665589211,,,
13.93749272,3.666955244,,,
13.93832605,3.667388678,,,
13.93915938,3.665697956,,,
13.93999272,3.662947522,,,
13.94082605,3.660503978,,,
13.94165938,3.662136033,,,
13.94249272,3.663415978,,,
13.94332605,3.662411544,,,
13.94415938,3.6600407,,,
13.94499272,3.660924322,,,
13.94582605,3.661773111,,,
13.94665938,3.662828089,,,
13.94749272,3.662322878,,,
13.94832605,3.661150078,,,
13.94915938,3.660250256,,,
13.94999272,3.660801522,,,
13.95082605,3.663227456,,,
13.95165938,3.665621722,,,
13.95249272,3.664862233,,,
13.95332605,3.663326756,,,
13.95415938,3.661681433,,,
13.95499272,3.661819011,,,
13.95582605,3.665406889,,,
13.95665938,3.668932511,,,
13.95749272,3.669553389,,,
13.95832605,3.668409267,,,
13.95915938,3.666752811,,,
13.95999272,3.667895989,,,
13.96082605,3.668704678,,,
13.96165938,3.668458056,,,
13.96249272,3.667774367,,,
13.96332605,3.668002156,,,
13.96415938,3.668586956,,,
13.96499272,3.6699455,,,
13.96582605,3.669812822,,,
13.96665938,3.671498767,,,
13.96749272,3.672735811,,,
13.96832605,3.673781356,,,
13.96915938,3.674462578,,,
13.96999272,3.675258978,,,
13.97082605,3.677460844,,,
13.97165938,3.679254744,,,
13.97249272,3.684469689,,,
13.97332605,3.690192311,,,
13.97415938,3.692710967,,,
13.97499272,3.692456178,,,
13.97582605,3.692603633,,,
13.97665938,3.694812856,,,
13.97749272,3.694765278,,,
13.97832605,3.695632356,,,
13.97915938,3.699180633,,,
13.97999272,3.704837644,,,
13.98082605,3.709759322,,,
13.98165938,3.710785911,,,
13.98249272,3.712795067,,,
13.98332605,3.714195178,,,
13.98415938,3.717910067,,,
13.98499272,3.722188444,,,
13.98582605,3.727525678,,,
13.98665938,3.730329067,,,
13.98749272,3.729969111,,,
13.98832605,3.727569022,,,
13.98915938,3.725703244,,,
13.98999272,3.725043367,,,
13.99082605,3.726353333,,,
13.99165938,3.730287278,,,
13.99249272,3.733355633,,,
13.99332605,3.735070156,,,
13.99415938,3.733475456,,,
13.99499272,3.731501256,,,
13.99582605,3.730739433,,,
13.99665938,3.731369511,,,
13.99749272,3.733282633,,,
13.99832605,3.731043211,,,
13.99915938,3.730290289,,,
13.99999272,3.730200967,,,
14.00082605,3.732262,,,
14.00165938,3.730851,,,
14.00249272,3.726168878,,,
14.00332605,3.7229929,,,
14.00415938,3.722322378,,,
14.00499272,3.724702767,,,
14.00582605,3.725396311,,,
14.00665938,3.725949778,,,
14.00749272,3.723899778,,,
14.00832605,3.721411822,,,
14.00915938,3.717483967,,,
14.00999272,3.7125107,,,
14.01082605,3.708474022,,,
14.01165938,3.707184222,,,
14.01249272,3.708192722,,,
14.01332605,3.707510456,,,
14.01415938,3.705105567,,,
14.01499272,3.7026068,,,
14.01582605,3.703018711,,,
14.01665938,3.703551311,,,
14.01749272,3.704921978,,,
14.01832605,3.704747833,,,
14.01915938,3.704385689,,,
14.01999272,3.702118267,,,
14.02082605,3.699015589,,,
14.02165938,3.6963444,,,
14.02249272,3.694254689,,,
14.02332605,3.693483033,,,
14.02415938,3.691772244,,,
14.02499272,3.690050444,,,
14.02582605,3.6876518,,,
14.02665938,3.686306322,,,
14.02749272,3.6858318,,,
14.02832605,3.686072544,,,
14.02915938,3.683405578,,,
14.02999272,3.682792822,,,
14.03082605,3.680538744,,,
14.03165938,3.681576678,,,
14.03249272,3.6792856,,,
14.03332605,3.678781456,,,
14.03415938,3.678555678,,,
14.03499272,3.677790089,,,
14.03582605,3.677029089,,,
14.03665938,3.675980144,,,
14.03749272,3.674897756,,,
14.03832605,3.673922333,,,
14.03915938,3.6721204,,,
14.03999272,3.671740444,,,
14.04082605,3.669834311,,,
14.04165938,3.667847878,,,
14.04249272,3.663049344,,,
14.04332605,3.658858433,,,
14.04415938,3.6563852,,,
14.04499272,3.656403189,,,
14.04582605,3.656550111,,,
14.04665938,3.654239667,,,
14.04749272,3.654101433,,,
14.04832605,3.653530633,,,
14.04915938,3.653639411,,,
14.04999272,3.653109889,,,
14.05082605,3.653804233,,,
14.05165938,3.653804489,,,
14.05249272,3.653035767,,,
14.05332605,3.6527287,,,
14.05415938,3.652849022,,,
14.05499272,3.652755167,,,
14.05582605,3.6516979,,,
14.05665938,3.651226044,,,
14.05749272,3.651452067,,,
14.05832605,3.651018089,,,
14.05915938,3.650788156,,,
14.05999272,3.6501451,,,
14.06082605,3.649311256,,,
14.06165938,3.647336089,,,
14.06249272,3.646066467,,,
14.06332605,3.645124344,,,
14.06415938,3.6440526,,,
14.06499272,3.6433887,,,
14.06582605,3.645267533,,,
14.06665938,3.647201667,,,
14.06749272,3.646271811,,,
14.06832605,3.6440808,,,
14.06915938,3.643029122,,,
14.06999272,3.643929644,,,
14.07082605,3.645108189,,,
14.07165938,3.647853178,,,
14.07249272,3.649328578,,,
14.07332605,3.648685578,,,
14.07415938,3.643993111,,,
14.07499272,3.641363289,,,
14.07582605,3.641680956,,,
14.07665938,3.644026967,,,
14.07749272,3.643771989,,,
14.07832605,3.643522633,,,
14.07915938,3.645589789,,,
14.07999272,3.647651578,,,
14.08082605,3.647126189,,,
14.08165938,3.6461122,,,
14.08249272,3.644439522,,,
14.08332605,3.643323744,,,
14.08415938,3.643413889,,,
14.08499272,3.645948978,,,
14.08582605,3.648202267,,,
14.08665938,3.645774156,,,
14.08749272,3.643457278,,,
14.08832605,3.641691578,,,
14.08915938,3.642852533,,,
14.08999272,3.6439839,,,
14.09082605,3.645423322,,,
14.09165938,3.644997056,,,
14.09249272,3.643708089,,,
14.09332605,3.642254556,,,
14.09415938,3.642266656,,,
14.09499272,3.642853767,,,
14.09582605,3.641388956,,,
14.09665938,3.6399989,,,
14.09749272,3.639169033,,,
14.09832605,3.642243456,,,
14.09915938,3.642824078,,,
14.09999272,3.642541611,,,
14.10082605,3.639977411,,,
14.10165938,3.639768822,,,
14.10249272,3.640164822,,,
14.10332605,3.640495744,,,
14.10415938,3.640665544,,,
14.10499272,3.641336078,,,
14.10582605,3.642212389,,,
14.10665938,3.640295589,,,
14.10749272,3.639012789,,,
14.10832605,3.638998067,,,
14.10915938,3.641451922,,,
14.10999272,3.641183633,,,
14.11082605,3.639298622,,,
14.11165938,3.637141667,,,
14.11249272,3.636179289,,,
14.11332605,3.635941022,,,
14.11415938,3.637235233,,,
14.11499272,3.639341811,,,
14.11582605,3.6410017,,,
14.11665938,3.643232367,,,
14.11749272,3.6444237,,,
14.11832605,3.645794933,,,
14.11915938,3.64607,,,
14.11999272,3.648124233,,,
14.12082605,3.652084578,,,
14.12165938,3.653347222,,,
14.12249272,3.650752644,,,
14.12332605,3.646343067,,,
14.12415938,3.644348022,,,
14.12499272,3.644527833,,,
14.12582605,3.647352522,,,
14.12665938,3.650179422,,,
14.12749272,3.651279267,,,
14.12832605,3.651910967,,,
14.12915938,3.651987867,,,
14.12999272,3.652738389,,,
14.13082605,3.651702111,,,
14.13165938,3.649482756,,,
14.13249272,3.649910233,,,
14.13332605,3.651305122,,,
14.13415938,3.654251122,,,
14.13499272,3.655373167,,,
14.13582605,3.656719878,,,
14.13665938,3.657190133,,,
14.13749272,3.659884222,,,
14.13832605,3.661875189,,,
14.13915938,3.663759267,,,
14.13999272,3.663852022,,,
14.14082605,3.664289278,,,
14.14165938,3.666246222,,,
14.14249272,3.6683496,,,
14.14332605,3.669909378,,,
14.14415938,3.671539733,,,
14.14499272,3.674110378,,,
14.14582605,3.6758743,,,
14.14665938,3.674636856,,,
14.14749272,3.675340311,,,
14.14832605,3.6804331,,,
14.14915938,3.684509156,,,
14.14999272,3.6850899,,,
14.15082605,3.684362789,,,
14.15165938,3.688010978,,,
14.15249272,3.694292922,,,
14.15332605,3.697825044,,,
14.15415938,3.701480333,,,
14.15499272,3.701873922,,,
14.15582605,3.701823722,,,
14.15665938,3.701073889,,,
14.15749272,3.702274978,,,
14.15832605,3.704723122,,,
14.15915938,3.7062491,,,
14.15999272,3.705789456,,,
14.16082605,3.705915522,,,
14.16165938,3.704847278,,,
14.16249272,3.704306811,,,
14.16332605,3.701842256,,,
14.16415938,3.700432878,,,
14.16499272,3.698802878,,,
14.16582605,3.700524044,,,
14.16665938,3.704054478,,,
14.16749272,3.7042264,,,
14.16832605,3.699564578,,,
14.16915938,3.692878689,,,
14.16999272,3.689448811,,,
14.17082605,3.689016144,,,
14.17165938,3.689694933,,,
14.17249272,3.690574311,,,
14.17332605,3.6908783,,,
14.17415938,3.690074933,,,
14.17499272,3.689487222,,,
14.17582605,3.687449944,,,
14.17665938,3.684813822,,,
14.17749272,3.680661178,,,
14.17832605,3.676935589,,,
14.17915938,3.675162078,,,
14.17999272,3.6756117,,,
14.18082605,3.676932689,,,
14.18165938,3.676724622,,,
14.18249272,3.673634078,,,
14.18332605,3.668807356,,,
14.18415938,3.663626189,,,
14.18499272,3.660411956,,,
14.18582605,3.660843167,,,
14.18665938,3.662542878,,,
14.18749272,3.6642356,,,
14.18832605,3.662817422,,,
14.18915938,3.6601936,,,
14.18999272,3.659006222,,,
14.19082605,3.658152756,,,
14.19165938,3.657364256,,,
14.19249272,3.656207144,,,
14.19332605,3.655797056,,,
14.19415938,3.657525056,,,
14.19499272,3.6567353,,,
14.19582605,3.653306878,,,
14.19665938,3.649142822,,,
14.19749272,3.647220778,,,
14.19832605,3.647281322,,,
14.19915938,3.648175356,,,
14.19999272,3.650631056,,,
14.20082605,3.653419322,,,
14.20165938,3.652522211,,,
14.20249272,3.651532922,,,
14.20332605,3.649562833,,,
14.20415938,3.650348189,,,
14.20499272,3.6508958,,,
14.20582605,3.649300189,,,
14.20665938,3.648475478,,,
14.20749272,3.648358156,,,
14.20832605,3.651216522,,,
14.20915938,3.652903211,,,
14.20999272,3.650693567,,,
14.21082605,3.6490851,,,
14.21165938,3.6459898,,,
14.21249272,3.643291478,,,
14.21332605,3.642617144,,,
14.21415938,3.644106144,,,
14.21499272,3.647465311,,,
14.21582605,3.646890478,,,
14.21665938,3.645359756,,,
14.21749272,3.647200711,,,
14.21832605,3.650352956,,,
14.21915938,3.653208667,,,
14.21999272,3.6516254,,,
14.22082605,3.648688433,,,
14.22165938,3.647435211,,,
14.22249272,3.648238078,,,
14.22332605,3.6510902,,,
14.22415938,3.653784611,,,
14.22499272,3.655532056,,,
14.22582605,3.656332511,,,
14.22665938,3.656493122,,,
14.22749272,3.6547247,,,
14.22832605,3.6527938,,,
14.22915938,3.652372044,,,
14.22999272,3.654312044,,,
14.23082605,3.655739333,,,
14.23165938,3.655884533,,,
14.23249272,3.655067178,,,
14.23332605,3.654959056,,,
14.23415938,3.6545164,,,
14.23499272,3.6547402,,,
14.23582605,3.655377556,,,
14.23665938,3.654748178,,,
14.23749272,3.653931889,,,
14.23832605,3.653714433,,,
14.23915938,3.653368656,,,
14.23999272,3.651131978,,,
14.24082605,3.6487274,,,
14.24165938,3.651538611,,,
14.24249272,3.654430111,,,
14.24332605,3.6541113,,,
14.24415938,3.652393556,,,
14.24499272,3.6539794,,,
14.24582605,3.657676678,,,
14.24665938,3.6578291,,,
14.24749272,3.6552175,,,
